Invest26;61;60;82;100;33;33;92;92;92;92;92;92;92;92;92;92;92;92;36;100;96;100;100;68;68;68;100;70;100;100;100;100;100;100;100;100;76;100;100;100;100;52;96;96;96;96;100;100;100;100
Invest127;47;47;47;52;88;88;36;88;44;100;96;96;100;100;100;100;100;100;36;68;98;98;98;98;36;100;100;100;100;100;100;64;100;68;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;96
Invest53;13;36;100;100;100;4;100;100;100;100;100;36;100;100;100;100;100;100;100;100;100;100;100;67;100;100;100;100;68;100;100;100;100;100;100;100;100;100;100;100;100;100;36;36;100;100;100;100;100;68
Invest226;71;10;70;100;100;100;100;100;100;100;96;100;100;100;100;100;100;100;100;100;68;100;100;36;100;100;96;96;96;96;96;96;96;96;96;100;100;68;96;96;97;100;100;32;68;68;68;98;96;100
Invest11;22;19;19;19;100;36;100;100;100;69;86;87;100;96;96;36;100;100;100;100;100;100;100;100;100;100;100;98;100;100;68;36;100;36;36;100;36;100;100;97;97;97;68;36;100;100;100;100;36;36
Invest8;71;71;71;88;88;88;88;88;88;88;88;88;88;88;88;88;32;100;100;36;100;100;52;96;100;100;100;100;100;100;36;100;100;96;96;96;36;36;100;96;100;100;68;68;36;100;100;96;97;100
Invest148;88;88;73;88;88;94;80;34;20;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;98;100;100;96;68;66;32;69;100;100;100;100;100;100
Invest211;30;30;30;100;37;37;37;46;100;68;87;87;100;100;100;100;100;100;100;100;100;100;98;98;100;64;100;68;96;96;96;96;99;99;99;99;96;100;100;100;97;100;100;36;100;100;100;100;68;68
Invest247;66;66;42;42;36;36;36;36;100;100;100;89;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;68;97;100;100;100;100;100;100;100;100;100;100;100;96;100;100;100;100
Invest106;64;6;46;4;88;22;22;22;83;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;37;76;76;100;100;32;96;100;100;36;100;100;100;100;100;100;100;100;100;36;100;100;36
Invest232;91;91;96;96;96;100;100;100;22;76;76;76;100;100;100;100;100;100;100;100;36;36;100;36;100;36;96;64;44;100;100;100;100;100;100;100;100;36;96;100;68;36;100;100;100;96;100;100;100;36
Invest205;12;12;18;96;72;72;72;72;72;3;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;68;96;100;98;68;100;68;100;100;100;100;100;100;100;100;96;96;96;96;96;96;96;96;96;96
Invest47;34;34;34;59;59;59;59;36;36;100;100;100;100;100;68;100;100;100;100;36;100;100;100;100;36;100;100;100;100;100;100;100;100;100;36;68;100;100;100;100;100;100;100;100;100;97;100;100;100;100
Invest154;14;14;100;100;68;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;68;100;68;100;100;100;100;100;98;100;100;100;100;64;64;68;100;64;100;68;98;100;68;69;100;68;96;36;100;100
Invest112;91;43;34;92;92;92;92;86;100;68;100;80;80;100;86;100;96;66;100;100;68;100;36;100;100;96;100;100;100;100;100;100;100;68;100;36;100;100;100;100;100;100;100;100;100;100;100;100;100;100
Invest198;95;22;22;22;22;22;22;22;22;21;21;36;92;92;92;68;86;68;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;36;36;100;100;100;100;98;98;98;100;100;100;100;100;100;33;33
Invest297;57;100;14;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;64;100;68;100;68;36;36;36;100;36;100;96;96;38;100;100;100;100;97;36;34;100;36;68;100;100;100;100;100
Invest20;59;91;91;91;91;100;92;92;92;92;92;92;92;20;69;69;100;100;100;100;36;100;100;100;100;100;100;100;100;100;100;100;100;96;96;96;36;100;100;100;100;100;100;100;100;98;100;100;100;100
Invest29;77;77;77;77;77;77;64;64;64;64;64;100;100;98;68;97;97;97;97;100;100;96;100;96;96;36;100;100;100;100;100;100;100;36;36;68;100;100;100;100;100;100;100;100;100;68;100;100;100;100
Invest121;52;52;52;52;81;16;16;4;96;19;100;100;100;100;100;100;100;96;96;68;100;100;100;100;68;100;100;96;96;100;36;100;100;100;100;100;100;100;96;100;100;100;96;96;96;96;96;96;96;96
Invest136;9;52;52;52;52;52;52;52;52;100;96;96;96;68;68;100;100;100;68;100;100;100;100;96;100;100;100;32;100;96;100;36;36;100;100;100;100;100;100;100;100;100;100;100;68;100;100;100;100;100
Invest97;24;87;86;86;86;86;86;86;86;86;86;36;100;100;44;100;100;100;100;100;100;100;100;100;100;68;68;68;96;96;100;100;36;96;100;100;100;4;100;100;100;100;100;52;100;100;100;100;100;100
Invest229;77;82;82;82;82;100;99;36;100;100;100;100;100;100;100;100;100;100;100;100;100;36;36;100;100;100;100;100;100;100;68;100;100;100;100;36;98;100;100;100;100;100;96;96;96;96;96;96;96;96
Invest14;23;23;100;100;100;100;100;100;100;100;100;100;100;100;20;100;100;96;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;36;100;68;68;68;100;96;100;100;100;100;100;100;96;96
Invest2;5;5;33;22;22;22;22;22;22;88;36;96;100;96;96;96;96;100;100;68;100;100;100;100;100;100;100;100;100;36;32;98;100;100;64;96;100;100;100;100;100;100;100;100;100;33;36;32;100;100
Invest82;38;38;52;82;69;69;100;100;100;100;100;68;100;36;100;100;100;100;100;100;100;100;100;100;100;100;100;97;97;97;97;97;97;97;36;96;100;100;100;100;100;100;100;100;69;100;100;36;68;96
Invest220;47;49;49;22;36;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;36;100;100;100;96;100;100;96;100;100;100;100;100;100;100;100;100;100;100;100;100
Invest115;81;82;100;100;20;36;36;36;100;85;68;100;68;96;100;4;84;84;84;84;100;32;32;100;100;100;36;36;100;100;36;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
Invest109;100;23;51;51;51;51;100;49;74;100;100;100;100;100;100;100;100;96;96;96;100;96;96;96;100;100;36;100;100;100;96;100;68;68;44;68;100;100;100;100;100;100;100;68;100;100;100;100;100;100
Invest35;28;28;1;80;80;80;80;80;80;80;80;80;68;100;36;96;100;96;100;100;100;100;100;100;100;100;100;100;100;100;100;100;96;96;96;100;100;100;100;100;100;100;100;100;100;100;100;100;96;38
Invest183;94;94;94;94;94;94;70;70;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;100;100;100;100;100;100;100;100;100;100;100;100;100;100;36;100;64;68;96;100;100
Invest208;74;74;74;74;71;71;71;71;4;68;100;100;100;100;64;100;96;100;100;20;100;100;100;100;100;100;100;100;100;100;100;96;100;100;96;98;100;100;100;100;100;36;68;68;97;96;96;100;100;100
Invest214;95;95;95;80;80;20;100;100;100;100;100;100;100;100;100;100;29;100;100;100;100;100;100;100;36;36;96;32;100;100;96;100;100;100;100;33;36;96;100;100;64;64;100;100;100;100;100;36;100;68
Invest282;53;12;12;90;90;92;55;55;68;68;96;36;34;100;36;38;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;68;100;100;100;100;100;68;100;100;100;100;96;68;100;36;100
Invest100;58;36;36;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;97;97;97;97;96;96;96;100;100
Invest118;50;50;35;35;35;35;35;35;35;35;84;100;81;100;100;68;100;100;64;96;96;96;96;96;96;96;96;96;96;96;96;96;96;100;100;100;96;100;36;68;100;100;100;100;100;100;96;100;100;100
Invest70;76;98;22;100;100;6;66;4;20;76;30;30;36;100;100;96;96;96;96;96;96;100;100;100;100;100;100;100;100;100;96;68;96;96;96;96;96;100;100;96;96;96;96;96;96;96;96;96;96;84
Invest79;27;32;32;32;100;100;100;100;100;100;88;88;88;86;86;86;100;96;100;100;97;100;96;100;100;32;66;96;96;96;36;33;100;100;100;100;100;96;96;96;96;66;100;100;100;100;100;100;100;100
Invest171;67;67;67;70;97;97;44;44;34;100;100;84;100;100;100;100;100;100;100;100;100;100;100;100;100;36;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;68;96;100;100;98;98
Invest285;69;69;94;94;94;94;47;47;24;66;100;100;36;100;100;100;100;100;100;100;100;100;100;100;68;100;100;100;100;36;100;100;100;100;100;100;100;100;100;100;100;100;100;98;100;4;36;96;100;100
Invest202;72;72;36;100;100;100;70;70;70;70;70;96;20;68;68;36;96;100;100;100;100;96;96;100;100;96;32;36;36;68;100;100;100;100;37;100;100;100;68;97;97;97;96;68;100;68;100;100;100;100
Invest279;74;0;82;82;82;82;100;66;70;36;36;36;96;96;100;100;100;100;100;100;100;100;36;100;97;36;100;100;96;100;68;36;36;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
Invest291;88;54;54;54;54;54;54;54;54;54;100;100;68;100;20;20;20;20;100;100;100;100;100;100;100;96;97;100;96;97;100;36;100;36;100;68;36;100;100;100;96;100;100;35;0;100;100;100;100;100
Invest270;75;75;75;100;100;22;22;100;100;100;100;68;35;69;100;100;100;100;68;100;36;100;100;100;4;100;100;64;96;100;96;96;96;96;100;100;100;100;100;96;100;100;100;100;96;98;98;98;98;98
Invest165;71;71;52;52;100;100;0;96;100;68;100;94;94;94;94;94;94;36;100;100;100;100;100;100;36;68;68;36;100;68;100;100;100;100;68;100;100;100;100;100;100;97;97;100;36;36;96;96;100;68
Invest17;88;100;93;93;96;100;80;100;96;75;100;100;100;100;100;94;94;94;36;100;100;99;32;68;68;68;100;100;100;100;100;100;100;36;100;96;100;100;100;36;68;68;36;36;96;96;68;100;100;36
Invest264;37;37;77;22;54;100;65;23;77;100;68;96;96;96;96;96;96;96;96;96;96;96;100;100;96;100;100;34;98;98;98;98;100;100;100;100;100;100;100;100;100;68;100;100;100;100;100;100;100;68
Invest103;86;86;52;85;85;52;20;36;36;100;100;84;96;68;100;36;36;100;100;100;100;100;100;96;100;100;100;100;70;100;100;34;100;100;100;100;100;96;96;96;36;100;68;100;97;97;97;36;36;100
Invest64;4;4;100;100;100;100;100;96;100;100;100;100;86;92;83;68;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;36;100;100;32;100;36;98;100;96;96;32;100;100;100;100;100;100
Invest91;24;24;86;80;80;80;80;100;100;100;36;36;100;36;36;100;100;96;36;96;96;96;96;100;70;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;36;100;100
Invest186;52;16;96;100;100;100;100;100;51;100;36;100;100;100;69;68;36;68;100;32;100;100;100;100;100;100;100;100;64;100;33;100;100;100;100;100;100;100;100;100;100;100;36;36;100;100;36;36;100;100
Invest85;68;68;28;28;28;28;100;100;60;36;68;36;100;100;100;100;68;68;100;100;100;100;100;100;100;36;100;100;100;100;100;100;100;100;100;100;96;100;100;100;100;100;100;100;100;100;100;100;100;100
Invest192;70;100;100;100;36;100;100;100;100;100;100;100;71;100;96;100;96;92;100;100;100;100;100;100;68;98;100;36;68;100;96;98;98;98;98;98;98;98;98;97;100;68;96;36;96;96;100;68;100;100
Invest168;82;82;82;95;95;95;84;84;84;68;68;100;68;96;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;68;100;100;100;100;100;100;100;100;100;100;100;100;100;68;100;100;36;36;96;68
Invest246;10;100;100;53;53;53;100;90;90;90;90;100;100;36;36;68;100;100;100;100;100;36;100;100;100;100;100;100;100;100;100;96;96;96;36;100;100;100;96;96;96;96;96;96;96;96;96;96;96;96
Invest94;33;46;85;85;85;85;85;85;16;100;68;100;100;100;84;84;84;84;84;80;80;100;100;100;100;100;100;100;100;100;100;100;100;100;96;96;100;100;100;100;100;36;100;100;100;100;100;100;97;97
Invest88;52;52;32;32;32;32;100;100;100;100;100;36;68;70;100;100;100;100;100;100;100;100;100;64;100;100;100;100;100;100;100;100;100;100;36;100;96;96;64;100;100;36;100;100;100;96;36;97;97;100
Invest195;46;46;46;85;85;85;85;85;6;100;32;67;100;100;96;100;100;96;100;100;100;100;100;100;4;100;36;36;100;100;100;100;100;100;100;100;100;100;100;100;100;100;68;68;100;98;100;36;68;33
Invest294;90;90;90;90;90;73;13;100;100;68;100;100;100;100;68;32;32;100;100;96;100;100;100;100;100;100;100;100;36;68;100;100;100;100;100;100;100;100;100;100;100;100;68;68;68;68;100;100;100;100
Invest46;49;49;100;100;100;100;100;100;100;100;100;100;100;100;100;100;96;100;66;96;100;100;100;100;100;100;100;100;100;100;100;100;68;36;96;68;100;100;44;96;100;68;36;68;68;100;100;100;100;100
Invest52;88;88;100;100;100;100;36;24;24;100;68;96;96;100;100;100;100;100;36;100;100;100;100;100;68;100;100;36;100;100;36;100;100;100;100;100;100;100;100;100;100;64;100;100;100;100;100;36;96;36
Invest189;74;74;74;74;74;100;100;100;28;100;100;100;96;36;36;36;36;100;96;96;96;96;96;96;96;96;96;96;100;96;100;100;36;36;100;100;100;100;100;100;96;96;96;96;96;100;100;100;100;100
Invest252;62;24;100;100;100;64;92;92;92;96;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;96;36;100;100;100;100;100;96;98;100;100;100;64
Invest147;33;79;79;2;20;96;100;96;65;36;93;36;100;68;68;97;97;36;100;100;64;96;96;96;52;100;100;100;100;100;68;100;100;100;100;100;100;100;100;100;100;97;97;97;100;32;100;100;100;68
Invest174;34;34;78;70;33;82;28;100;100;96;96;96;100;100;36;36;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;36;97;68;68;100;100;100;100;100;68;68;100;96;96;96;96;96;100;52
Invest67;53;53;100;100;100;100;100;100;99;99;99;99;99;99;99;99;99;99;99;99;99;68;96;100;100;100;100;100;100;100;100;100;100;68;97;97;97;100;36;100;100;100;100;100;100;38;100;100;100;100
Invest273;81;16;16;34;72;72;72;72;72;72;96;96;96;96;96;68;100;100;100;100;100;100;100;100;100;100;100;100;100;100;36;96;100;100;36;100;68;68;68;100;36;100;100;100;100;100;100;100;100;100
Invest267;12;12;96;44;89;100;100;100;100;100;100;100;100;100;84;100;100;100;36;35;100;96;100;100;100;100;100;100;100;100;68;100;68;100;100;67;100;100;100;100;36;100;100;100;100;100;100;96;64;100
Invest153;50;6;31;100;100;100;100;100;100;100;100;100;100;100;100;86;96;100;68;100;100;100;100;100;98;98;98;98;100;100;100;66;99;100;100;100;100;100;100;100;100;68;100;96;96;68;100;96;100;96
Invest180;84;46;46;46;100;69;76;96;21;98;68;85;100;100;88;96;100;36;100;32;100;36;36;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;65;100;100
Invest73;84;84;65;91;91;100;100;100;64;76;76;76;100;100;100;100;100;100;100;100;100;100;96;96;96;96;96;96;96;96;96;36;33;100;96;76;100;100;97;100;100;100;100;100;100;36;100;100;100;100
Invest288;29;29;86;67;67;67;67;67;67;67;100;100;100;100;100;100;100;100;100;100;100;96;96;96;96;96;96;96;100;100;100;100;96;36;36;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
Invest162;47;47;100;100;12;64;100;3;3;36;36;100;64;100;100;100;100;33;68;100;100;100;100;100;100;100;36;36;96;100;100;100;100;100;100;100;96;68;100;100;100;100;100;100;100;100;100;100;100;100
Invest156;72;72;72;72;86;100;22;22;53;48;96;100;68;68;68;36;100;96;96;96;96;96;96;100;100;100;100;34;100;100;100;100;100;100;36;100;96;96;96;96;96;96;96;96;96;100;100;100;100;100
Invest255;31;78;78;75;100;100;100;100;100;100;100;100;100;100;100;100;36;68;100;36;96;100;100;36;36;36;68;68;100;100;100;100;100;100;100;98;100;100;100;100;100;100;100;100;68;100;96;100;100;100
Invest120;92;92;92;68;25;25;25;100;100;100;100;96;100;100;36;92;92;92;92;92;68;68;68;100;100;100;100;100;36;100;100;100;32;36;100;100;100;100;100;100;36;100;68;70;96;96;96;100;100;36
Invest228;4;4;6;3;100;12;36;64;78;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
Invest135;26;26;76;76;100;100;100;100;96;100;100;100;100;100;100;100;100;77;36;100;100;100;65;96;100;32;100;100;36;100;100;96;96;96;96;96;96;96;100;68;100;100;100;100;100;100;100;100;100;68
Invest28;51;61;100;100;89;89;100;69;69;69;100;100;100;100;100;100;100;86;68;100;100;100;100;100;84;34;100;68;100;100;36;97;36;32;32;36;96;36;32;36;100;32;36;100;96;64;36;98;100;96
Invest55;75;75;75;100;100;52;98;100;96;96;96;96;96;96;100;100;100;100;100;100;96;64;96;100;100;100;100;100;100;100;100;100;100;100;100;100;100;96;96;96;96;96;96;100;100;100;100;100;96;68
Invest261;43;74;74;74;100;100;100;100;100;100;100;100;100;100;96;100;100;100;100;100;100;100;100;100;96;100;100;100;100;100;36;68;100;100;100;100;100;36;68;100;96;44;100;100;100;100;68;100;100;100
Invest49;46;52;52;52;52;52;52;100;100;100;100;100;100;100;100;96;36;20;100;100;100;100;44;98;100;100;100;100;100;100;100;100;68;96;100;96;36;68;38;68;100;100;68;100;100;100;100;100;100;100
Invest40;52;52;52;52;92;68;20;20;20;20;20;36;67;36;36;100;100;36;100;100;36;100;100;100;100;100;100;32;32;100;36;68;100;100;100;100;100;100;100;100;36;100;100;100;100;100;100;100;100;100
Invest76;3;100;89;20;20;20;20;20;20;100;100;36;96;96;96;96;96;96;64;100;100;100;76;65;65;96;100;100;100;100;100;32;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;68;68
Invest177;19;38;6;68;68;84;100;100;68;80;100;68;100;100;4;96;96;96;96;96;96;96;100;100;100;100;96;100;64;100;100;100;100;100;100;100;100;36;97;100;100;100;100;100;100;100;100;100;100;68
Invest141;93;19;100;96;96;36;86;86;100;100;100;100;100;100;100;36;100;100;100;36;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;36;100;100;100;100;100;97;4;0;96;96;96;96;96
Invest276;1;64;2;2;68;53;53;40;40;40;96;64;100;100;100;100;100;100;100;100;100;68;32;36;68;68;38;100;36;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
Invest34;66;81;81;81;81;81;54;36;36;100;85;80;36;100;100;32;100;100;100;100;100;100;36;68;100;68;32;68;64;68;100;100;100;100;100;96;100;100;100;100;100;100;100;100;100;100;96;96;96;96
Invest61;57;57;64;35;76;76;76;76;76;76;9;100;100;100;92;92;92;92;92;92;100;36;100;98;100;100;100;100;100;100;100;100;100;100;100;96;100;96;100;100;100;100;100;100;100;100;100;100;100;100
Invest234;86;86;86;84;84;84;100;71;35;35;36;100;100;100;96;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;96;100;100;100;100;68;100;68;96
Invest240;53;53;53;96;68;68;68;68;100;100;100;100;100;100;100;36;100;100;100;100;100;100;100;100;100;100;100;36;100;100;100;100;100;100;70;68;96;36;100;36;100;36;100;100;100;36;100;100;100;100
Invest249;31;31;31;100;100;20;20;20;20;100;100;100;36;100;100;100;100;100;100;100;100;100;100;100;65;36;36;36;100;100;100;100;100;100;100;36;100;100;100;96;96;100;33;100;92;100;100;100;100;100
Invest129;33;27;27;27;81;100;76;76;22;22;68;100;36;64;64;100;100;100;100;100;96;96;36;100;100;68;96;64;96;96;36;100;100;100;100;100;100;100;100;100;100;100;100;68;100;68;97;36;68;100
Invest4;38;38;38;38;99;99;99;99;99;99;99;99;99;96;96;66;100;68;100;100;100;100;100;100;36;100;36;36;36;100;100;100;100;100;52;100;100;96;96;100;68;100;100;100;100;100;100;100;100;100
Invest43;75;57;100;100;100;21;21;100;100;100;32;100;100;100;100;100;36;36;100;100;100;100;100;100;100;36;64;64;68;100;100;100;100;100;100;100;100;100;100;100;100;96;96;100;100;97;100;100;100;68
Invest37;44;100;100;100;100;100;44;88;100;100;100;100;100;100;100;100;100;96;100;68;100;100;100;100;36;96;96;100;100;36;96;32;100;100;100;100;100;100;100;100;100;100;36;36;100;100;100;100;100;96
Invest216;22;25;25;100;80;96;29;100;100;81;20;100;100;100;97;97;100;68;100;100;100;100;68;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
Invest243;6;4;4;4;4;4;100;100;100;4;68;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;36;100;100;100;100;100;100;100;100;100;100;100
Invest138;72;72;72;72;100;100;100;100;100;100;100;100;100;68;100;100;36;36;100;97;36;100;96;36;100;100;100;70;70;100;38;100;100;100;36;100;96;36;36;64;100;100;100;100;100;100;100;100;68;68
Invest58;10;71;74;0;22;100;100;100;100;100;77;77;77;77;77;100;36;100;36;36;100;100;100;36;36;100;100;100;100;100;100;36;100;100;100;100;100;100;100;100;96;96;68;68;100;100;100;96;100;100
Invest201;66;66;66;100;32;96;96;100;100;100;100;100;100;36;100;100;96;100;100;100;100;100;100;100;43;100;100;52;100;98;96;100;100;100;100;100;100;100;96;96;96;96;100;84;84;100;96;96;100;36
Invest237;58;41;36;86;64;64;64;100;100;100;87;36;100;68;42;100;100;100;100;100;100;100;100;100;100;100;100;100;36;100;36;96;96;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
Invest16;56;56;26;26;83;100;100;100;93;4;100;100;100;100;100;100;100;96;100;100;100;100;68;96;96;96;100;66;100;100;100;66;100;100;100;100;100;100;64;68;100;100;36;36;100;100;100;100;100;68
Invest123;75;100;7;100;100;80;80;80;80;80;100;100;100;100;100;100;100;86;100;97;100;100;100;100;66;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;98;68;97;100;100;96;100;100
Invest222;64;64;64;64;100;100;100;100;100;100;86;86;86;100;100;100;100;100;100;100;100;68;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
Invest144;21;21;92;100;100;100;17;64;68;100;86;76;100;100;100;100;100;100;96;100;100;68;100;100;100;100;100;100;100;100;100;100;36;36;100;100;100;100;100;100;100;100;100;100;100;100;96;96;96;96
Invest102;10;10;68;26;100;100;97;97;36;36;36;68;68;32;32;100;68;68;100;100;100;36;98;98;98;100;100;68;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;68;36;100;100;100
Invest150;38;38;68;68;68;68;68;68;68;98;100;100;100;100;100;100;100;100;100;100;68;36;36;100;100;100;100;100;100;100;100;100;100;97;97;97;97;97;97;100;100;100;100;100;100;100;100;100;100;100
Invest22;50;0;0;0;0;0;36;20;96;96;96;96;100;85;100;96;20;20;96;96;96;96;96;96;100;68;68;68;68;98;98;68;100;100;36;36;100;96;36;32;100;100;100;100;100;100;36;100;36;68
Invest159;27;27;100;100;100;16;53;87;87;87;87;87;87;87;100;100;97;97;97;97;97;97;97;97;96;100;100;100;100;100;36;96;96;96;100;100;100;100;96;100;68;100;100;64;100;100;100;100;100;100
